433.6563720703125,169.395263671875
432.9797058105469,172.26519775390625
433.1080627441406,173.19720458984375
434.0522155761719,175.73992919921875
434.6186828613281,175.86138916015625
435.83221435546875,176.21963500976562
435.4114990234375,176.15750122070312
435.56781005859375,178.023681640625
436.7464904785156,178.76470947265625
438.29595947265625,178.03515625
438.4708251953125,178.82797241210938
438.10748291015625,179.3319091796875
438.58294677734375,178.9110107421875
438.327880859375,179.88864135742188
439.37945556640625,182.18359375
439.38824462890625,184.03518676757812
439.63067626953125,184.57186889648438
439.126708984375,189.39883422851562
439.08197021484375,191.30484008789062
438.86138916015625,190.4803466796875
438.6364440917969,190.03460693359375
439.6145935058594,190.66595458984375
440.77044677734375,190.43350219726562
440.27520751953125,190.07577514648438
439.59375,189.035888671875
440.16082763671875,189.11264038085938
441.60235595703125,188.90145874023438
443.1502685546875,187.36508178710938
444.18560791015625,186.27651977539062
445.0430908203125,186.00357055664062
445.98956298828125,186.47802734375
446.23797607421875,186.1141357421875
445.6863098144531,188.24420166015625
445.4415588378906,189.70880126953125
445.1724853515625,191.51535034179688
447.1117858886719,193.03228759765625
447.6180114746094,194.09625244140625
447.8478698730469,193.75152587890625
449.720703125,196.29458618164062
450.294921875,198.62716674804688
452.0619201660156,200.19635009765625
453.69384765625,197.01119995117188
454.28045654296875,197.29623413085938
454.47491455078125,198.55355834960938
455.9406433105469,197.03912353515625
456.6044616699219,196.85101318359375
456.77301025390625,198.75888061523438
456.1701354980469,199.43255615234375
456.793212890625,202.37100219726562
456.3287353515625,203.03640747070312
455.8507995605469,204.71795654296875
454.98974609375,206.666259765625
454.031494140625,205.70419311523438
453.63397216796875,207.43429565429688
454.69586181640625,209.61190795898438
454.94720458984375,209.1883544921875
454.8980712890625,209.91488647460938
455.08453369140625,208.74545288085938
455.98931884765625,208.60183715820312
455.8884582519531,207.98614501953125
456.5367431640625,209.2786865234375
457.9090270996094,209.87005615234375
458.5008544921875,208.47775268554688
459.0897216796875,209.0257568359375
458.2403259277344,212.09930419921875
458.8943786621094,211.50213623046875
460.39105224609375,212.8458251953125
461.52801513671875,214.4503173828125
461.92547607421875,215.525390625
461.69915771484375,215.8228759765625
461.8985595703125,216.64761352539062
460.9675598144531,215.82293701171875
462.09234619140625,219.27267456054688
463.1922607421875,222.63455200195312
464.4674987792969,225.67181396484375
465.2149963378906,226.96881103515625
466.66741943359375,226.54891967773438
466.8259582519531,224.43060302734375
467.13360595703125,221.32595825195312
466.87518310546875,220.46591186523438
466.6103210449219,219.99371337890625
466.8942565917969,220.31732177734375
466.0605773925781,220.25189208984375
464.50213623046875,222.26806640625
463.9931335449219,225.63946533203125
463.5809020996094,227.03509521484375
463.18353271484375,227.83419799804688
463.660888671875,229.2945556640625
464.053955078125,231.00082397460938
463.8670349121094,230.10723876953125
462.51605224609375,231.68228149414062
462.52197265625,231.22103881835938
462.621826171875,231.28097534179688
464.5303039550781,231.55889892578125
466.623779296875,234.37326049804688
467.74713134765625,233.80715942382812
467.27716064453125,227.990234375
469.86572265625,229.3577880859375
470.8086242675781,231.53326416015625
467.6750183105469,231.72406005859375
468.48223876953125,232.3953857421875
469.63494873046875,237.46377563476562
469.8569641113281,243.04144287109375
470.38153076171875,246.14501953125
471.68597412109375,247.35617065429688
473.4406433105469,250.44366455078125
474.83447265625,253.17422485351562
475.7098388671875,251.30923461914062
476.176025390625,252.71670532226562
478.62921142578125,251.40322875976562
480.201904296875,250.81298828125
481.73455810546875,248.69775390625
481.5272521972656,248.10284423828125
482.737548828125,251.27029418945312
481.668212890625,250.5340576171875
480.5797424316406,251.50799560546875
479.1202697753906,253.65289306640625
477.64544677734375,253.85037231445312
477.03326416015625,253.95584106445312
477.53564453125,254.22006225585938
477.1224365234375,253.15658569335938
478.09954833984375,253.59158325195312
478.35943603515625,254.3931884765625
480.2373352050781,255.26715087890625
480.2532958984375,254.32522583007812
479.033447265625,251.0999755859375
480.2537841796875,253.212646484375
481.8531494140625,257.4583435058594
481.9459228515625,258.8483581542969
482.24578857421875,259.7220153808594
482.21038818359375,260.5561218261719
482.1485290527344,260.78704833984375
482.00115966796875,262.3211364746094
482.6490478515625,263.5260009765625
484.0141906738281,265.29156494140625
484.4852294921875,266.5961608886719
486.5604553222656,265.46539306640625
488.15936279296875,266.1751403808594
491.6489562988281,272.73004150390625
494.1563720703125,276.8419494628906
495.9246826171875,278.7519836425781
497.00811767578125,279.2213439941406
497.80072021484375,281.4190979003906
497.57879638671875,281.7309875488281
496.8296813964844,283.16607666015625
496.8458251953125,283.8698425292969
496.44427490234375,282.9216003417969
496.40106201171875,283.5762634277344
493.3701477050781,287.59429931640625
492.3640441894531,289.58270263671875
491.40667724609375,290.3779296875
491.0322265625,289.1974792480469
491.7515869140625,291.0791931152344
491.71282958984375,293.6934814453125
492.54205322265625,294.6619567871094
492.9534912109375,293.4381408691406
494.14007568359375,296.2419128417969
496.14251708984375,298.4350891113281
497.03179931640625,299.6416320800781
498.1956787109375,299.9302062988281
497.4873352050781,302.74639892578125
497.17022705078125,305.1853332519531
496.8730163574219,305.45196533203125
498.4639892578125,303.0685119628906
499.13714599609375,302.34765625
