1223.3642578125,492.9414367675781,246.64935302734375
1223.64501953125,490.6580810546875,243.35159301757812
1223.09375,491.5507507324219,242.89154052734375
1219.7154541015625,491.68768310546875,243.515380859375
1218.819580078125,492.0900573730469,245.39373779296875
1217.5936279296875,492.0894470214844,246.05108642578125
1215.64990234375,492.40386962890625,249.12899780273438
1214.17431640625,492.57177734375,251.26504516601562
1213.6553955078125,492.254638671875,251.28347778320312
1213.7777099609375,492.3193359375,251.289794921875
1212.90966796875,492.2536926269531,251.93328857421875
1213.6329345703125,491.6309814453125,251.94760131835938
1209.421875,492.2344055175781,253.66033935546875
1203.8251953125,492.0478515625,255.68051147460938
1199.48046875,493.12579345703125,255.3846435546875
1196.5975341796875,493.943115234375,258.2794189453125
1195.832763671875,493.6646423339844,256.29132080078125
1193.9805908203125,493.49505615234375,257.6651916503906
1194.34130859375,494.0794677734375,264.0195617675781
1193.4146728515625,494.25982666015625,263.2889709472656
1191.11181640625,494.1717224121094,264.72723388671875
1189.66259765625,494.877685546875,265.5747375488281
1189.004638671875,493.990478515625,264.1513366699219
1188.274658203125,491.88189697265625,266.9231872558594
1186.071044921875,491.90814208984375,268.4213562011719
1182.8291015625,491.2633056640625,268.8720397949219
1179.662109375,490.9657287597656,269.29315185546875
1177.4208984375,491.3184814453125,271.0638122558594
1176.805908203125,491.6371765136719,272.08013916015625
1176.6947021484375,493.510009765625,275.89013671875
1176.75,494.73138427734375,276.8580627441406
1177.134033203125,496.62408447265625,278.9034118652344
1176.336181640625,496.98388671875,279.9931335449219
1176.6754150390625,497.091796875,278.6637268066406
1176.114990234375,499.4906311035156,279.35540771484375
1176.26806640625,502.69091796875,285.1400451660156
1175.529541015625,503.7949523925781,283.75445556640625
1175.7862548828125,504.59429931640625,285.111083984375
1174.333740234375,504.27587890625,286.621337890625
1174.369140625,503.57843017578125,286.9591369628906
1175.16064453125,501.6292724609375,285.3453063964844
1174.70751953125,501.81298828125,289.5256652832031
1174.783447265625,500.4848937988281,288.14288330078125
1175.406982421875,500.78570556640625,289.8573913574219
1175.5897216796875,502.95794677734375,293.1596984863281
1174.987548828125,505.2359619140625,294.1598815917969
1174.43603515625,507.2171630859375,297.105712890625
1172.9775390625,511.0357360839844,297.83551025390625
1170.896240234375,515.5844116210938,296.8083801269531
1169.03173828125,519.1691284179688,296.1216735839844
1168.4464111328125,523.347900390625,293.963623046875
1166.390869140625,526.7572631835938,300.4707336425781
1164.5263671875,527.6875,298.96087646484375
1162.883544921875,530.716064453125,304.6776428222656
1162.662109375,530.4437866210938,300.9380187988281
1161.879150390625,531.3040771484375,300.8419189453125
1161.5023193359375,532.14599609375,299.51788330078125
1161.11572265625,530.0086669921875,302.43597412109375
1161.0333251953125,532.4407958984375,306.8028259277344
1162.094970703125,532.7474365234375,309.04583740234375
1162.2762451171875,532.79150390625,312.1241149902344
1161.4033203125,533.2803955078125,315.7920227050781
1161.804931640625,533.7717895507812,318.5851745605469
1162.1910400390625,534.5413208007812,319.0198059082031
1163.912841796875,536.4525146484375,322.6474304199219
1164.997802734375,537.704833984375,323.7319030761719
1165.912841796875,538.1582641601562,324.22119140625
1166.6278076171875,538.3919677734375,320.9078674316406
1169.2841796875,538.378662109375,319.92022705078125
1171.1011962890625,538.5938720703125,319.27398681640625
1172.135009765625,539.2845458984375,319.5562438964844
1173.4814453125,538.5382080078125,318.96649169921875
1175.07177734375,538.781982421875,321.70782470703125
1176.01611328125,537.1978759765625,321.586181640625
1176.19677734375,537.5143432617188,325.2012634277344
1176.7130126953125,538.6307373046875,329.78204345703125
1177.358642578125,539.6466674804688,332.4436950683594
1177.406494140625,539.552001953125,334.91351318359375
1177.807373046875,539.9237670898438,336.1474609375
1178.1552734375,539.8284912109375,333.463134765625
1178.5894775390625,540.8245849609375,332.60540771484375
1179.581787109375,540.2880249023438,331.0362854003906
1179.57275390625,542.1781616210938,334.9895935058594
1177.8232421875,543.7310791015625,337.7930603027344
1176.585693359375,546.8931884765625,343.87933349609375
1176.9415283203125,546.546630859375,345.0901184082031
1177.2408447265625,546.085693359375,345.06805419921875
1176.1556396484375,546.6312866210938,347.7540283203125
1175.6708984375,546.5291748046875,350.7973937988281
1174.728759765625,546.9627685546875,352.6845703125
1175.635009765625,546.3023681640625,352.5526428222656
1176.49853515625,545.92919921875,353.8392639160156
1177.4407958984375,546.9656982421875,357.3282775878906
1178.5150146484375,548.1597900390625,361.9818115234375
1179.124755859375,549.0087280273438,365.4136047363281
1179.2333984375,549.9429321289062,365.7832946777344
1179.6435546875,550.615478515625,368.56549072265625
1179.685302734375,555.1866455078125,371.90362548828125
1180.5938720703125,556.4036865234375,378.36712646484375
1182.06591796875,559.0736694335938,379.6664123535156
1182.02783203125,559.3077392578125,377.6613464355469
1182.6395263671875,557.1041259765625,376.41253662109375
1183.223876953125,555.2161254882812,374.7827453613281
