932.7296142578125,504.0368347167969,316.26324462890625
932.7500610351562,503.9647216796875,318.401611328125
930.3031005859375,505.46966552734375,327.9752197265625
927.677490234375,506.90509033203125,331.5633544921875
925.427734375,505.24853515625,336.2523498535156
923.8201904296875,506.45050048828125,339.19970703125
922.5030517578125,507.18084716796875,339.3952331542969
920.5338745117188,511.0540466308594,344.52520751953125
917.8967895507812,512.5384521484375,343.5721130371094
914.619140625,515.3540649414062,343.5794982910156
909.8140869140625,519.5712890625,349.11895751953125
907.789306640625,521.245849609375,350.17828369140625
905.1484375,525.8051147460938,355.0391845703125
902.8710327148438,525.28759765625,352.82879638671875
898.310546875,524.8746337890625,348.574951171875
894.3243408203125,526.3878173828125,348.4676818847656
889.4651489257812,526.2271118164062,348.2318420410156
883.52294921875,525.4365844726562,348.7893371582031
878.9520263671875,525.7787475585938,351.6564636230469
876.3333740234375,525.8426513671875,354.9552917480469
873.4885864257812,526.439208984375,360.9163513183594
869.9260864257812,526.0079956054688,372.0826110839844
866.43505859375,526.2174682617188,377.3953857421875
862.4454345703125,522.8992919921875,374.80419921875
859.4487915039062,526.6121215820312,378.1924133300781
857.4949951171875,530.5531616210938,387.5983581542969
853.5389404296875,530.7249755859375,382.7197570800781
851.556396484375,535.2516479492188,387.056396484375
848.9673461914062,538.368896484375,387.9540710449219
844.5897216796875,540.6882934570312,388.5701599121094
841.4576416015625,544.6752319335938,402.6997985839844
838.9402465820312,546.0479736328125,408.2763366699219
836.6611938476562,544.3341064453125,405.8883056640625
833.8740234375,540.65771484375,401.6173400878906
832.5735473632812,538.514892578125,406.2271423339844
830.3485107421875,538.5149536132812,411.6800231933594
828.2840576171875,534.9926147460938,412.4493713378906
826.616943359375,538.6585083007812,422.8399353027344
825.787109375,541.2840576171875,430.32281494140625
823.8497314453125,544.01904296875,428.734375
820.495849609375,547.2236328125,428.46142578125
817.4984741210938,551.465087890625,425.833251953125
812.9266967773438,557.399658203125,435.4819641113281
807.6302490234375,560.5899047851562,443.714111328125
803.8439331054688,564.094482421875,450.33905029296875
800.491455078125,564.1959838867188,449.7311706542969
795.4073486328125,565.4006958007812,451.3697204589844
788.0731201171875,565.4442749023438,454.2895202636719
781.0546875,564.463623046875,462.4494934082031
774.6998291015625,563.4691162109375,466.7342834472656
769.3897094726562,562.874267578125,469.72430419921875
764.4446411132812,562.3809204101562,474.8460998535156
758.6964111328125,562.2284545898438,480.276123046875
754.3156127929688,564.713623046875,488.2515869140625
749.554931640625,570.060546875,500.39373779296875
746.18310546875,575.4151000976562,510.6098937988281
742.1704711914062,569.6178588867188,494.4682922363281
738.4766845703125,570.1724243164062,487.7101745605469
735.1966552734375,570.540283203125,484.5423889160156
730.7680053710938,576.3685913085938,493.4783935546875
727.4277954101562,581.2028198242188,503.0320129394531
725.2156372070312,594.9822387695312,529.3388671875
722.4730834960938,598.8339233398438,537.7855224609375
719.7568359375,600.0819091796875,541.26611328125
715.9639892578125,599.489501953125,547.1400146484375
713.61474609375,597.5965576171875,552.144775390625
711.4992065429688,596.3162231445312,555.9874267578125
710.2821044921875,590.22900390625,562.7177734375
708.9052124023438,589.7241821289062,563.657470703125
707.52001953125,589.15478515625,566.50439453125
706.0989990234375,588.68115234375,570.9103393554688
702.777587890625,598.510986328125,586.97119140625
699.50537109375,603.3597412109375,595.9194946289062
695.049072265625,609.5316772460938,602.54296875
693.1386108398438,613.8826293945312,604.2672119140625
689.7039794921875,617.985595703125,608.693115234375
683.7457275390625,623.2818603515625,617.8018798828125
677.9921264648438,622.6888427734375,621.5118408203125
672.0199584960938,623.6376953125,627.3456420898438
664.6314697265625,615.3818359375,621.5413818359375
655.5184326171875,615.2071533203125,629.6563110351562
646.4681396484375,613.331787109375,643.8701171875
637.9378662109375,610.5501098632812,648.53515625
631.384765625,611.2841796875,660.0791015625
625.3123779296875,606.6891479492188,666.026123046875
619.986328125,608.48291015625,676.49072265625
613.085205078125,616.3489990234375,695.0736083984375
608.263427734375,628.83984375,716.4466552734375
601.7513427734375,639.6035766601562,729.5250244140625
598.3167724609375,644.4131469726562,732.736328125
594.9277954101562,651.6806030273438,741.744384765625
587.763916015625,664.2191162109375,761.83203125
580.6839599609375,670.7264404296875,771.9059448242188
572.9140014648438,672.9652099609375,778.4606323242188
563.3822631835938,672.06787109375,782.2872924804688
554.3810424804688,667.8831787109375,790.72900390625
545.4833984375,664.7785034179688,795.0396728515625
537.9447021484375,660.5454711914062,801.2166748046875
531.370361328125,656.91650390625,808.3461303710938
524.11279296875,654.217529296875,814.012451171875
515.9173583984375,651.9055786132812,819.5206298828125
510.66070556640625,652.9057006835938,825.9064331054688
505.85955810546875,656.3104248046875,828.4326171875
500.51239013671875,659.7095336914062,827.8931884765625
493.74462890625,662.04541015625,823.10888671875
485.3122863769531,665.1243286132812,817.0311279296875
476.2276916503906,667.3826904296875,811.4566040039062
463.85107421875,669.94775390625,808.02978515625
449.17913818359375,670.9439086914062,802.1522216796875
431.9364013671875,670.3853759765625,798.2511596679688
414.20892333984375,670.5670166015625,803.259765625
395.69384765625,670.11767578125,805.0953979492188
375.1451721191406,668.323974609375,810.959716796875
348.1524658203125,665.6023559570312,815.9415283203125
325.15899658203125,663.7088623046875,819.9635620117188
308.4759521484375,660.2769775390625,823.980224609375
291.82672119140625,659.206298828125,826.45263671875
278.4112854003906,658.5243530273438,828.0353393554688
262.7484130859375,658.3935546875,825.7743530273438
244.8116912841797,660.2106323242188,820.3375244140625
228.5837860107422,662.4315795898438,812.1683349609375
